词语 单音节词比例 双音节词比例 三音节词比例 四音节词比例 词汇密度 平均句长 平均小句长 句子破碎度 句子离散度 修饰词与动词比 成语比例 歇后语占比 甲级词比例 乙级词比例 丙级词比例 丁级词比例 合偶词比例 嵌偶词比例 古语功能词比例
极其 0.35266566132757987 0.4145473343967522 0.02933553306110364 0.015549066413280606 0.6590355857192596 58.39348860707388 24.800258163210618 3.2463485657185562 27.16204409621047 0.6480765398491845 0.0038993953690506272 0.004924414793801222 0.41532890870511396 0.20991408805326509 0.09366590348013369 0.05917846423065102 0.08317900878910266 0.02998136796241965 0.005833186473485224
何况 0.3925343045920889 0.3372147371684144 0.019405941998289725 0.00885639814248093 0.6338502959084077 42.273627158587075 11.90878647732733 3.2440359682278097 23.519514864378607 0.7192667148749075 0.005188033738054018 0.005005916766416856 0.4281736774684379 0.16474503848894595 0.089266865225954 0.0494748252662351 0.03711194548605059 0.03907635001437832 0.0035876240549646944
指点 0.40641282443373683 0.3388290024555336 0.026650701647458263 0.010310465274237074 0.6524316116032978 48.958066315909264 21.90353646192019 3.2027164487942774 24.471198255825207 0.6575550502890082 0.005814639911623064 0.005295946350470411 0.4466251800107171 0.1632192706571737 0.08525306655568357 0.050335906900689384 0.03489761489080643 0.040880001345405856 0.003500686276193836
汀 0.3873527392534911 0.3203784050395982 0.024000481525073284 0.006433909788999143 0.6040082743769746 52.08705457698812 14.649344191041465 3.249415701130037 33.10036472509441 0.6057491748453635 0.002401424529268786 0.004621401618989841 0.3836657248042225 0.15986928253742455 0.08123815048410687 0.06167823113049417 0.043192241407451995 0.035214359081548345 0.004862870866659779
断言 0.3416007719114 0.4174160638328003 0.02603308152000455 0.010996358588022347 0.6291420357458201 103.44425803491937 29.796777553436165 4.603670351231572 28.76345464759474 0.5667291649736671 0.002867385698230274 0.006121206868510243 0.39830242177050273 0.19712354363325846 0.09837091385659556 0.06668585756955375 0.07491422605349389 0.02687448467662278 0.006492342232966366
显现 0.3091714138481327 0.39064587228599024 0.025930810105048982 0.009758191870631962 0.6063681406628231 66.92306020796987 16.390254233830614 4.170584086055236 36.46482370210128 0.5967813103202168 0.0027008483848912908 0.004973324278849119 0.3631451901983732 0.1966087310268491 0.0825156148142552 0.05778194330049135 0.08359563506608174 0.02480977564243278 0.005320252578242154
并非 0.3349442010315562 0.3909572517774679 0.024876285220899897 0.011334340545707191 0.6251501764116051 73.04936532722203 16.641474995367403 3.700739443780835 31.977910774608848 0.6110202599680989 0.003351608330398456 0.0047118733662799275 0.3737908186259034 0.1964023919281124 0.08950495326434155 0.06891987929426543 0.07099682981340905 0.030244478211457437 0.005196108999403346
般 0.41939579997143417 0.34624132645105166 0.02059604735025788 0.010398782208476287 0.6538245714159809 49.874616933671795 19.48031645633735 3.133748917402434 22.409773394589443 0.7069547107484345 0.005223113679496696 0.004867635307980361 0.44701666183971234 0.1713639952359824 0.0907748581863358 0.056817596484343945 0.04111984518334503 0.040031029309969116 0.004220074485028358
琪 0.404321088415885 0.2707117436335092 0.018623094290032827 0.004314501141400186 0.5799384630390318 39.57937974012765 12.2290407118125 3.258715858404327 23.673009502276965 0.5723296671007835 0.0021985077481642724 0.004734818766450451 0.3519531657576927 0.15156907006609285 0.07998746339574699 0.06388365179235243 0.030098050551299757 0.04527069079842445 0.005720420513968585
攫取 0.30588648801286916 0.43191181936539685 0.030990235648362202 0.014456608882757644 0.6541649520740824 362.4040184499643 20.507908920243104 12.23986738890318 51.268569180047336 0.4885206540025169 0.0033429041265011974 0.0032690457963801085 0.34432991322807555 0.20075822270757315 0.09482868534380814 0.08497452468143983 0.09205970945898001 0.031546686148472065 0.004640505084392313
启蒙 0.3176833315245579 0.35794450928484883 0.02864740041907767 0.01311859336579595 0.5912752223351153 49.42368773693872 15.308686054455126 3.267572765211785 29.808341218000674 0.5860226684194998 0.004447193468421576 0.005014833050107987 0.3615452844488576 0.1714063385358627 0.08074746179680703 0.0533080392572776 0.06352635410421599 0.029668227950207536 0.005609496652122363
吞噬 0.3827603476433506 0.37716315299676817 0.02750467026949229 0.010770801790447388 0.6529666075312228 65.3492364360987 17.735317846814187 3.2134428109829813 38.51102887507608 0.5650219184139051 0.003603863006930124 0.007835423268132169 0.3704244077503781 0.19728168829045664 0.09967806680265945 0.06920835651234045 0.06220511147080154 0.03960522453893513 0.0034473441697552543
交融 0.26486317696898776 0.37746947052374197 0.025957578631702866 0.011773724631817174 0.56907814210024 52.27581064076006 16.432608982322257 3.223039636217887 30.475757107044757 0.5994203920050569 0.00373951911560785 0.004515514224803661 0.3165290661102321 0.1770106866634241 0.07493629554769105 0.054831911191525605 0.09342658834912479 0.02543033687223826 0.003731863779943393
罕见 0.3402341300634262 0.36215624343622893 0.02511246065449471 0.010003958599332875 0.622673746728752 49.27764232866363 17.03235491494144 3.2745572090163897 27.930365227763417 0.6495932458404406 0.004206992086127934 0.006561069801527112 0.3632547400674222 0.1766325528961708 0.08997326448860074 0.05891222646661463 0.05786494721648287 0.03289668192742456 0.005194406303116845
惊异 0.4013064193533451 0.3681027753193783 0.02321491606781446 0.009448599884637324 0.6497719494053912 52.99474747523309 13.5874066228014 3.310094162569563 35.05876982597064 0.7112145124937945 0.004680718336514447 0.00508717043534908 0.4511690413392148 0.16803946528186198 0.08739055702561124 0.05280114358562705 0.04496424142287754 0.03615196212377327 0.0035143894756031304
攫取 0.30699417047440497 0.4383259050164024 0.030684330187922684 0.014889009518692762 0.6569559449887079 337.05897709657785 20.126859727344055 11.448577081507876 52.05243201914209 0.5037549061526437 0.003402558352885947 0.003490339987178269 0.3494583613472987 0.20166410499417556 0.09536116774187416 0.08377133747670357 0.0930912008854914 0.03142984551828317 0.004112229735043468
践踏 0.3566598812954526 0.35916318768035493 0.022781368177522996 0.014240781503341328 0.6257736679725887 51.07048147804622 14.220988973287213 3.3426827000532033 33.938008802357224 0.5605416496215655 0.006094936206017868 0.004542022589202314 0.3627213056217808 0.17399044251511228 0.08547624161097456 0.06226647817758677 0.056596344383315594 0.03609907654838893 0.005018718381420128
阐发 0.32178052186461753 0.3977282354007143 0.02758069486430362 0.012238959288093366 0.620186111293124 65.25604191318251 27.312728461288724 3.414826441370184 29.05644892747591 0.5950669050669284 0.002870273105702081 0.005141473835435332 0.3673985110614018 0.20429574678457224 0.09008754434485738 0.06282108044686563 0.08300290370971956 0.02977430036473009 0.00874495069135683
忏悔 0.37927957776961074 0.33677287888640123 0.019308417374877034 0.009878345821159498 0.6067600987003324 41.26953853735378 12.430754454402088 3.350668201248254 24.812988208975465 0.6337298992392343 0.005711543387733278 0.005572231469544403 0.4109882503094352 0.15785758516193435 0.08999896945328792 0.05659937716319144 0.04561925116061633 0.04180831998361296 0.004753107333692453
跋涉 0.38143742839265904 0.3333671116481326 0.02154320354292261 0.009949172782659945 0.6115215035834886 39.792671983093726 12.222651715988492 3.155378222291562 23.767300343934895 0.6840095614450545 0.00529903516448401 0.005019309114078251 0.39870182530429277 0.16182651581444876 0.08231758270255259 0.05633876768262746 0.04241677853848185 0.03728348774631683 0.004648653458333989
楷模 0.2813077668648862 0.3466865512070802 0.026001569273478794 0.014031153210496503 0.5652473049944835 75.75595550888593 16.917734304445638 3.6090454820370486 34.646992930951626 0.6182621823644306 0.004487918193389805 0.004286702917832846 0.3268153022062757 0.16709756428341296 0.07308252485826164 0.05425330469706278 0.07354926242730149 0.025969621909979153 0.003311905803139387
庇护 0.34094174020402457 0.416440069486395 0.030736406969175914 0.008849352752182316 0.6560532387350362 99.00885586043815 18.458118138621746 4.158870626570968 24.419203734877257 0.519587902163339 0.0024782771905133834 0.004586759743160223 0.3622840343488548 0.1996540787902742 0.09703450757833496 0.08385513196029021 0.08580210131580548 0.03492354529928388 0.006684687653938787
公然 0.3596136018642667 0.3622726880773181 0.02864165818694048 0.01322241309698139 0.630195539648957 43.474554328155506 13.060917510874338 3.313250977309201 25.609960693096706 0.5755645972550482 0.005685212013256333 0.004542877416122233 0.3919606662465923 0.17635881353281588 0.09327959097775197 0.058703247849970656 0.05967780950527106 0.03483080317218795 0.007499430630209315
对峙 0.36302517421638636 0.3600533282225032 0.027205725535182204 0.011910791618387435 0.635981434173261 39.781425277064756 13.221264603823695 3.024398053017927 22.288197793411733 0.6147886493306818 0.00451723378111498 0.0038062736387183046 0.38089550192601984 0.18121686954573885 0.08069961008409027 0.059201181545372565 0.05500774175252978 0.03717152711480921 0.005151852081543236
荒芜 0.3748576978414216 0.36294801455503584 0.021547437037593577 0.0111688299108399 0.6360465962407008 49.12248799397736 13.735347530957215 3.2612949272982337 29.53016593630014 0.6741364768240398 0.004928878997501854 0.005033195268106322 0.4007403300013736 0.1747940087307096 0.0899981121308683 0.05724527721760894 0.05445509960604147 0.0355641240327485 0.005207068661454429
奴役 0.31828554437329337 0.42673834231355323 0.03242237021190428 0.022085982884136723 0.6411975513965551 63.46950197683184 16.868173139236525 3.2904625470295703 27.921274329144666 0.5801246835074777 0.004201384498089566 0.004240979798300386 0.4110391176833666 0.18909041981160787 0.09220890679530566 0.055642965557982454 0.09382282511585767 0.022647202164461713 0.0039295568381732746
掩映 0.38491641960739964 0.31396585568824126 0.019247979550152894 0.009317249166633141 0.6119308269255035 40.214908554045465 11.173377534064205 3.648897987835029 22.962179498904398 0.7155390252907027 0.005037064361777017 0.004134427894335553 0.37538058613351216 0.15573825201597546 0.08347471968676418 0.05660876761147588 0.0320242132867543 0.037588327517221985 0.003544146712426735
妄图 0.30713686324853956 0.39654295375483595 0.035292355646619575 0.03059306772539804 0.6403174428128935 50.773063381085564 13.901661925248092 3.6862883029953704 28.552618463299385 0.49022109913414036 0.008057923635278486 0.005695523060315652 0.3678474842800384 0.17541722781871402 0.08978586802172148 0.05346282772987653 0.08396800780573953 0.027505051173658118 0.003709098222397133
踪影 0.3792964871554306 0.3359282970686437 0.023686276042049204 0.009667494093468409 0.6235058167838278 37.610630986707946 12.326869163471281 3.0363386107679924 21.60877493631023 0.6548940912186966 0.005551052820633282 0.0052184959170153014 0.41007712954239417 0.15813070311370292 0.08001724647251893 0.053255680163428874 0.03845971008748548 0.03472843839296763 0.0025393966159265517
凝神 0.3869884476191604 0.3025175225012267 0.019202445277205712 0.008967176791525765 0.6015698741376447 38.50557721061785 11.709676622445668 3.2687697685182115 23.597896989030627 0.6723525963965428 0.0046297264953593644 0.003860790231324397 0.39241772894829746 0.16191949011182144 0.08234828975971951 0.053636523079507885 0.037849112694583624 0.03962419612736045 0.004905299282330266
挑衅 0.3146796470499724 0.4193113069862425 0.031953244996391524 0.018033718391592336 0.6559436128547014 45.00700754795955 15.356416664060056 2.949821902865727 26.822161981409366 0.522393565208783 0.005464129345618803 0.004343546175897185 0.38399571718739006 0.18746524090543898 0.08505149126486343 0.060278837953938576 0.0896521295964908 0.025588632663450444 0.002348314256842328
绵绵 0.42714526639438816 0.31180754656564486 0.020657176708644098 0.009937028431784222 0.6244778936549535 36.06959490895174 11.078037506247343 3.1859015018251786 23.290007265304986 0.6932438456503798 0.0052271709017012325 0.004415501009568571 0.40062245880042163 0.1690476518470042 0.0884574178789711 0.06215698951289294 0.032882956704914645 0.04704337479270625 0.0052501289422593675
天涯 0.37964780255435254 0.31714658536171375 0.017459450981586876 0.011162385053747986 0.5998807212570088 39.08192815517788 11.694261994669086 3.3035881184606835 24.684562447566883 0.680666306751256 0.006502093605416288 0.004848265820575061 0.37009991146967736 0.15901302304818962 0.08558870888018787 0.05832064811365265 0.038301344141918825 0.03993430009298136 0.00623220975727097
观赏 0.3406293157250973 0.36721713902565106 0.02412292875051382 0.011220026625982926 0.620188415906347 73.270483352264 15.22161735360578 3.902939919256768 28.643202054482284 0.6360381348961226 0.005526328534509743 0.004971754165178363 0.37030909879398843 0.17962906370292087 0.08540121569317068 0.05952981280876794 0.05819598110646575 0.029952833529426712 0.003410427568482412
不乏 0.3538431604563583 0.3228285248389715 0.024723497267277784 0.010434399153980525 0.5906194397394874 46.52690417602354 13.601357540711472 3.373371487540631 24.32455748192989 0.6372033444735173 0.0046208663400613675 0.004236836277053587 0.3482328338935319 0.17912250081370273 0.09037336824131188 0.0616847956909252 0.049937734603250385 0.041529255765736225 0.008952849920640995
婉 0.4585489473469604 0.286114528634511 0.017534693262363277 0.006803226114472585 0.611441833068553 29.053604148562087 10.909274069271774 2.6825629608823824 17.62722278059198 0.7196381759800298 0.0046450095073967594 0.004669002144676567 0.4305314553391695 0.16610743644443077 0.09118561303497814 0.05714325747548851 0.02553866622824381 0.04591888200805881 0.007486702892632997
时而 0.4208613154858483 0.32584054114483246 0.020965769121482423 0.009328215858878412 0.627663797986674 50.77689074465122 11.388531255114204 3.850432664416547 22.22713634279405 0.7231323174574136 0.00467094293528515 0.0049158605947015885 0.4140350243605252 0.17251916673816547 0.09068610162096861 0.06640743435098184 0.040250326178471345 0.04543379305620473 0.009188057757418521
奇异 0.39284608828737433 0.3727805355776021 0.0237322173088512 0.009837439689543964 0.6453000398172278 52.45505559736842 14.102861236500702 3.4514279285785694 25.331655825955345 0.7419655764953021 0.004244958218314896 0.004995907313746684 0.43652760692723697 0.18040891571122586 0.08625998956911127 0.05379740356944695 0.053059234800595594 0.03444995474727393 0.003439964573935516
新颖 0.3238128242401082 0.40655684603410314 0.03224304975223169 0.011955002919108101 0.6390228219383148 98.21762599350586 15.935716044701483 4.931286359175375 38.67539184179 0.596838450872174 0.004160452874902991 0.006139591307018073 0.38580527167956197 0.1948252427365153 0.08572031276247916 0.062421507427673086 0.07388909530138506 0.025921300541609623 0.003242123572772722
奔赴 0.3564542371136211 0.3214634575665071 0.02575201018695566 0.010550227532065883 0.5977002974264211 42.61165103077454 12.722418488142052 3.350132739548946 25.283683944619042 0.56807733227822 0.004446373962171712 0.00409535445366803 0.3565185987279004 0.16745420795593144 0.08516232547042421 0.057196448170716375 0.0493804834260573 0.04017330527046119 0.006493132265790446
精湛 0.3075195785205386 0.3941478480285727 0.027753714006816733 0.012126939153288132 0.6285442655348628 60.22569294919659 16.163384010853207 3.5290233868573533 40.37311294083835 0.5854104556400763 0.0044901954145375265 0.0056575724653132285 0.35843657452606786 0.18157362404895439 0.08297169390011958 0.05593879021603938 0.07868625533686113 0.028951796528177188 0.0033126524328498234
格调 0.3310309945266851 0.3726130803392581 0.020623727875958314 0.012544499349776932 0.6046049633662973 51.313270437651354 13.741604969127579 3.849485266390469 31.153303941448208 0.6449905014172624 0.007059450789703499 0.005894424454178645 0.38096362736501105 0.18043084551391722 0.08068639624979103 0.055218242035399136 0.06392288672418647 0.02570382788679866 0.003278995762758994
坐落 0.3366495502916028 0.34909142879633104 0.025841850250724715 0.010261882996522122 0.6138066252673009 65.38463462725689 15.410735793066415 3.4709672971890213 32.06229839221431 0.5996463100755163 0.003626787592873646 0.005107208599547956 0.37024139744730805 0.1739131828260895 0.08415230242071205 0.050836037705795215 0.05365244516527511 0.031802202813782064 0.004813246214309026
主宰 0.4123796528363345 0.34613522671471325 0.02144711337383712 0.010207815736872239 0.6168609544102646 54.880215343238135 22.937325779301062 3.3792239585929615 26.182266352326398 0.680708362039657 0.003842525180453231 0.004149680979802209 0.413854546578124 0.19238934002944785 0.10168589295180804 0.06200606064844595 0.053570706162787196 0.037588335261364285 0.013163616140878106
造诣 0.3570434855384829 0.3716587086175802 0.026837966945444693 0.01192644660557391 0.6455507915462171 46.53637907242965 14.049009660130952 3.2962388590230427 28.14512964911056 0.6103425401223836 0.0048845320020566305 0.005335964498589617 0.3974864249933926 0.18886565647527842 0.09427312296407685 0.055493876245791995 0.06474126012094214 0.03762688107762189 0.006979320069465382
再现 0.32698930690923 0.39528691687441364 0.023973296878353142 0.010399205400030153 0.6148341285831709 62.302120075843874 16.34908278795371 3.4395990526572895 28.271464886669772 0.6512885275022806 0.003580680703426784 0.004375632783632302 0.38063738095331234 0.1937581979346189 0.08842751565317208 0.05717532240205112 0.07469768409545402 0.025548734232884725 0.006379064911291155
犹如 0.3877309277157106 0.3671175345009165 0.02443262790156981 0.011712596390850656 0.6537689001660846 47.2231732141488 13.548470557482306 3.3112523166498367 29.092999699144535 0.7063998728290357 0.006061698939844754 0.005434133859913701 0.408665457148943 0.17760414115702022 0.08922709080732912 0.060110690401315094 0.04830598599984725 0.037088796586646884 0.005164389037129758
青睐 0.2929741540197822 0.3608928162678995 0.02973247211868886 0.009261865509626887 0.585216490794385 72.57380126409272 17.109372723647315 3.7365974998715403 29.19280890202193 0.5819794186233836 0.0037808300955627116 0.004422546779324435 0.32663606339928164 0.1715047186208331 0.07590078375384766 0.05893831815015569 0.06916791336777113 0.024895227806115406 0.003044188910479611
轮廓 0.3863242874012888 0.38132669098291155 0.023742581712632736 0.007897660931251731 0.661370131821839 116.71893216980126 16.56264230451813 4.795191153924652 42.21872099504921 0.6479918006534955 0.0025318066492152347 0.005241340493214555 0.4116921968176932 0.1910475004677826 0.0975018136489114 0.05927592968014918 0.06113207175633937 0.03184316749359608 0.0032010936911136285
繁衍 0.33951921252367584 0.3968973690540231 0.026246599970800075 0.01308498948295842 0.6384180380005428 74.74310881303032 15.463318885487384 3.9958289999017067 31.209448528403914 0.6208354893455392 0.00447653822426644 0.004308530028880962 0.3817422911753866 0.20074826303772236 0.09288526580516245 0.06021703598167863 0.07488709505809185 0.02720799898300766 0.0056511058585595655
丑陋 0.38587709097596945 0.36279795615577703 0.025460177738950582 0.010303429908231092 0.6408866135680265 50.654414092894186 13.224814018071712 3.360650590795493 30.5211776366645 0.7396711281693651 0.005351501717955827 0.005520225410104427 0.44081398580678216 0.16324516168029443 0.08309701339727074 0.050637626053680565 0.04334567607365866 0.03545530865464533 0.0025739207875805203
自如 0.3974530574241909 0.3492607931164429 0.022761601431033788 0.010374073727035454 0.64389325572274 49.97098141773321 12.331254356404248 3.6806654539229693 25.53729049266298 0.6636634236833484 0.004825217936009313 0.00420287823710778 0.39137825224482425 0.18321729661848926 0.09497462542084528 0.06665361129569455 0.04945434090071842 0.045325899637714745 0.007436673321843229
启迪 0.32747733453224837 0.37427505109397535 0.02583157944822523 0.014343128239762071 0.6067975309083274 60.2405293769275 15.1408758404377 3.4254024507064855 31.821264502220533 0.6395430718570877 0.005297690408247827 0.006300335277901434 0.3798888887754921 0.17828718281296202 0.083087769282237 0.05600806836580654 0.0701014043890075 0.029141199817211545 0.005840191320272537
裸露 0.3667297009601559 0.38199655406424277 0.02557413889531882 0.010324330022047898 0.6541986123844652 46.46811320142283 14.378159977826307 3.1645556328593853 29.983586918556703 0.6195316393938474 0.0030484619434037745 0.005338161486265237 0.39370561999042714 0.18718141360138393 0.0896260978366184 0.06092864925613305 0.059481797999001 0.0317265044614394 0.002377137492572178
埋葬 0.38655873776301325 0.371519483335759 0.022825453737530355 0.009637944724069557 0.6457443787214144 45.85403503123916 15.468243076596536 3.029409476856896 29.16079811827797 0.6213024528199742 0.0036693239054468147 0.004551040612812246 0.43619984952372853 0.16534562145461673 0.0867578343166791 0.054352471474938414 0.05065811599967514 0.03489426801943351 0.0036867881993368984
青睐 0.30247371441623555 0.3533430354341188 0.027073679729410962 0.010264449656242158 0.5841411857669054 66.95401558546689 16.87048283141276 3.5476649804285096 28.80351193372729 0.5905418699829721 0.003839861776882756 0.0037817345783765434 0.33478963454248417 0.1711908821734352 0.07526359299575547 0.05625562798156887 0.06441893820113967 0.0257349726964199 0.003896238119167613
情操 0.3003590126280601 0.4073059037766113 0.024253497558796716 0.01704783851284437 0.6138035806651397 48.9560808654374 14.4508376694906 3.423735823546039 28.87246200887928 0.5798471984842295 0.006201975948744994 0.005355212393000494 0.38584704291374067 0.18643734172429902 0.08670713351091304 0.05298878346639798 0.08265104729627393 0.024097058091070434 0.004180123976351471
停滞 0.30790433614332785 0.39985190444104235 0.026532307612977122 0.011228941859518225 0.6209983225141016 50.57057468938894 14.904815834122696 3.3873186828963577 28.507853373069683 0.6194250808432407 0.002342949575217175 0.004421213247886649 0.3687762020354876 0.19897116913771903 0.08388113671098144 0.05672738491072949 0.08151107120069426 0.026388772676080835 0.0027059618405452257
蕴藏 0.31035268798199117 0.3838499814390836 0.02829154162218629 0.014166791257025175 0.6104112982603516 54.64217279197513 15.447486524896856 3.3107207879915417 27.951588019937844 0.6486526818116731 0.0039940938503570935 0.0052957809001570955 0.3639589627626217 0.18305690959836568 0.0799040382249673 0.05499885166649993 0.07198775927335482 0.02398978288358856 0.0028852993737093374
恍惚 0.42304649164257313 0.3299650975377233 0.02095420203567208 0.010098279227684175 0.6447618559941801 48.41274566517911 24.63361792230974 3.104602226589453 22.605382405054137 0.7070872269831399 0.005855338638171994 0.005364608571565026 0.43838135943727485 0.16078432653797797 0.08998789967555583 0.05771180422292077 0.03521786783616035 0.04299089623659871 0.004677259756144309
偏僻 0.35589329045316703 0.3454484102094112 0.022930475353823542 0.010432526979839978 0.6114688745285686 45.98839489997779 13.507236626477743 3.333493883441356 28.972273507521848 0.6663472287545871 0.00476843643041032 0.005315068180733937 0.40163305520910747 0.16674165676277844 0.07918608543489863 0.05485692343222679 0.04717567158057024 0.03159456493685593 0.003348471503605393
辽阔 0.3194520572725017 0.3968261822710443 0.026704214758563355 0.013638035374514832 0.6319939636882771 44.53515200509088 13.58112326698774 3.250395352130541 24.44739782339336 0.6642638314269798 0.004022392632851698 0.004367387374804555 0.36270521884661394 0.19557620197592548 0.08309739207457652 0.05895870252545482 0.07150759486569687 0.026224052395005307 0.0038214973387992535
猛然 0.42322659622751657 0.3315860530182723 0.022239262728219147 0.009473008873873097 0.6480471427433565 31.372022809350725 10.889479570241063 2.870889544369184 20.64079041737714 0.705640755154068 0.005686884643049911 0.004919901941055877 0.4535791956209549 0.15825432250769814 0.08432736516627261 0.05232811831515109 0.03056661473377999 0.042823892553324895 0.0026734480966293535
荣获 0.28152844877441346 0.36365068397217326 0.04303853228936693 0.013606145794653291 0.6140410230865567 62.96311517461556 16.91930260000367 3.680437126619208 30.523259819987835 0.4770278354070193 0.003925885638328427 0.004196333493873811 0.32969465569600925 0.17925623503757165 0.07381724695847493 0.04970405248359449 0.07478566176656945 0.027257218810666995 0.00248002686504542
信赖 0.3170844564282649 0.38557850199842847 0.025713762230999714 0.010939347912093646 0.6155947063243962 60.290564560072916 16.377649236542844 3.251713246924171 28.598684669511563 0.5675033405840283 0.003777583732520356 0.004581633406125355 0.3838247746302051 0.18327641708746467 0.08749232585070445 0.05679666898282838 0.07190823666756145 0.02772337921386502 0.0038727122816219705
遭遇 0.31842488349800413 0.34399589079395027 0.023227900166577827 0.009155673735705985 0.5800143247646244 45.89083857312049 14.936942794153179 3.107346320459738 27.190504644657967 0.6149757772818465 0.003281267441586895 0.0056944222760874465 0.3500867467157353 0.16822766118051008 0.08025364494939755 0.059892161813251514 0.059863030677882456 0.03094310724451223 0.004246156842586281
致力 0.21172265181094585 0.29927957568252733 0.02079058215526197 0.006272400263515533 0.46573889686405373 55.120094380315685 18.19584508122321 3.071379515872723 32.40800977437638 0.4707654278927156 0.001965112893648846 0.0035389675793410804 0.2379988700386091 0.15250371250319245 0.06166210850631439 0.048674868643928025 0.07573206677306785 0.02296311635998753 0.004738070929715118
遗忘 0.3557598955492142 0.3745147813725318 0.022146085661125987 0.010039678786883539 0.6211893469956363 92.58239962781582 36.88465968685285 3.3313332193527208 37.514365872571474 0.6540896258993564 0.0040312296217027135 0.004562800057298023 0.4183118876388381 0.17112554157346757 0.08413247183773959 0.05213408751391871 0.056084984944974436 0.029746078326155917 0.0041953325820557105
追逐 0.3637850045815504 0.35286764523951375 0.023394805586255916 0.012289995473045951 0.6178130544729831 44.50422372213403 13.574913384836659 3.2290979754787985 26.391985930941274 0.6456879169018143 0.003953804512916289 0.004802975724233012 0.39357578940250526 0.17736490783778602 0.08592767033807616 0.05827181595512137 0.055520175226045826 0.031830474224010336 0.005429615178771369
精致 0.3864670387878789 0.35560160931718454 0.021657084353029904 0.008858346116462709 0.6406331460693465 46.78311593921473 14.90629713123584 3.1699614369964633 30.2752200518101 0.7520432571762012 0.004244125366631089 0.005596230513333002 0.42985196296623057 0.17417401129200566 0.08713320232738976 0.051386593388097285 0.047870777739937295 0.03327248103530067 0.003283941871969483
意味 0.3380220039437586 0.38806708691694547 0.029045526505391595 0.012867906859770729 0.6253994125832557 47.73636176496013 14.680025279675704 3.268557645795884 26.180873350586566 0.6329395500499113 0.003526652374853392 0.0049859480300301386 0.4089474253355986 0.1972624455389861 0.0845496137633615 0.05320649377331582 0.06715439972135631 0.02612895923786902 0.004471312840904229
茹 0.46563653618537126 0.19410319746707397 0.017404190344175844 0.005665595426286494 0.5729090524362743 27.587721417938205 10.27902779595406 2.8226572885861674 19.173927468164734 0.5589624812691804 0.0012614138714061543 0.0031752274718704425 0.2891896582140469 0.17728369967422694 0.10565437744133456 0.0895798730115258 0.015023719232020583 0.07087366795531416 0.016460479230877848
宏伟 0.28483535765184476 0.39831037853993073 0.03192304145468613 0.017607897530180674 0.6211657825610959 75.35891032998492 18.212236934457938 3.8261285518749024 43.20095301176772 0.586456506718967 0.004417370656488533 0.003687275873621917 0.3650053973459315 0.18092480116069828 0.0776066522461679 0.050485646440423304 0.09410837495145527 0.02261676014762258 0.0015984007565886277
灾难 0.3046666122994736 0.43739893351571946 0.026224556163433492 0.011130647182686327 0.650367004960527 69.69490965968558 18.497569501390302 3.4253386662961027 38.024431695855405 0.5726707986389665 0.004312824068250774 0.0053139107666366914 0.383142202083824 0.1904752016794562 0.09290243995644261 0.05766485142503809 0.08699265954589272 0.02390798945046018 0.002856675113543866
弯 0.4115151920597259 0.33883462524384345 0.024605939088421153 0.008720648566094594 0.6543714655536246 39.70147457520906 12.874191129660584 3.071197278259338 24.741249617199287 0.6408570000069744 0.0036429860324551705 0.006856993511176846 0.4171724821455788 0.1816309564912197 0.09257770143948925 0.056065196152474746 0.04114885296866224 0.03708378474731325 0.002513454553177231
揉 0.44136960025879657 0.3353990038067795 0.020915600559247762 0.00819743503867566 0.6710894691894411 37.9981464039005 12.261194777997407 3.1409101033182725 21.605121072260328 0.6979721980981146 0.004423788777019809 0.005618339490479915 0.4634074941160346 0.18197818364064197 0.09650304481570672 0.05222985347209615 0.038413918225742874 0.04216171956104695 0.002306786480914737
抑或 0.35788736296664786 0.3742666164838308 0.0210836860908204 0.009032601928722067 0.6258832594167046 51.003018797483946 14.24938469397843 3.296899411269863 27.413261469708512 0.6593395327687247 0.00399691004542077 0.004417158550242242 0.39459427233263455 0.18398034629720947 0.09248766288873435 0.06069656671069867 0.05843739177066864 0.03270408734104045 0.00531777426244109
伊始 0.25067570838403425 0.3183863650974253 0.02223321832343423 0.00919008471425303 0.5154250857537395 51.094358967983354 16.159908041493228 3.1062840556289593 30.37705363590891 0.5175007470168107 0.003157629628805756 0.004015998697872853 0.27895207604888195 0.16111298870121732 0.06795489928907046 0.05377603062945122 0.06589499924919393 0.02543946464614517 0.003213909767055686
充盈 0.3782355298141166 0.3497775335989552 0.020016940192322665 0.0089793711881974 0.624681961088955 44.8344443129029 13.03082919652659 3.3216564651232505 28.916048461930572 0.6754056363483089 0.004413166250796762 0.005725160028747006 0.3818991376502766 0.18678711181981503 0.09303141733407203 0.06567139306565646 0.05678282989102687 0.03703663016522572 0.005643509486162309
宓 0.5019542672838186 0.22292738631802198 0.011689294957453945 0.004980691565183435 0.5937987936828076 28.223899265656556 9.49443026658922 2.875909712807944 18.092418320300343 0.5863048641874163 0.002027449066597148 0.005816517977507214 0.31983069478649273 0.19125170707836947 0.12161105066405173 0.0922774900493419 0.016730828565784093 0.07534870598249277 0.025412956952469475
